text,gender,rating
"Personally thought this was a great film , most young girls or teens can relate toThe graphics are probably the best yet out of the rest of the barbie moviesI also did not think that the movie was too mature for young audiences as a previous reviewer statedThe scene when Kevin commented on the girls hugging was n't in any way , shape or form meant to be crudeAnyone should be able to see , that Kevin only tries to find ways to be get barbie to realize how much he loves her . It saddens me , to see that someone could have such a negative outlook over such innocent emotionsI suppose it 's because of reviews like that , why television cencors everything now days",m,1
"Honestly , I like ALL the Barbie movies . They are a little cheezy and have fun story lines that anyone can enjoy . But this one is differnt . First of all , it has a GREAT soundtrack ! I absolutely love the music . I 'm 26 years old and would have the songs on my playlist and no one would ever know it was from a Barbie movie if they had n't seen it . This movie is geared toward older kids , but my younger kids love it as well . I also like the movie . Having to on occasion watch a movie 20 times in a row , having a movie you can enjoy can really help ease the pain of repetitive movies . The story line is a lot better than some of the fantasy based ones . The dialog is fun and more mature . All in all , great movie !",f,1
"I 'm a teenager and I love Barbie movies ! I also collect Barbies . I think that all of the previous , fantasy-like Barbie Movies are very nice . When i first heard the idea of this movie , I really did n't like the sound of the fact that it was going to have Barbie in school . I liked the storyline , and fantasy of the rest of the movies . It sort of makes little kids think the wrong things about high school ; its all about liking boys , and you do n't have to do school work , and you do n't have to work hard .",f,0
The acting and story are superb . Blending a great western and history lesson in the what occurred in the late 1800 's . If you are a Robert Duvall fan you will love it !,m,1
"ROBERT DUVALL IS GOOD IN ALL THE MOVIES HE HAS MADE . THIS IS ONE OF HIS GREATEST WITH ACTION , LOVE INTEREST AND SUPPORT FROM HIS CO-ACTORS . THIS IS RIGHT UP WITH ASSINATION TANGO . THANKS MR DUVALL",m,1
"1 . I watched half of this via cable while on the road and was so intrigued by it that I got the DVD later on . 2 . Others have mentioned the pros cons of this movie ; I just think it 's one of the best Westerns out there -- > great acting , a definite unique twist to the usual Western storyline , and it 's based I do n't know how loosely on a true story . 3 . A definite 5 star .",m,1
An awesome movie . I had seen it twice and decided I had to own it !,f,1
"I thought good westerns died with John Wayne , but this movie will rank high with the classic westerns of yesteryear . Robert Duvall has true grit .",m,1
"Walter Hill 's Broken Trail is a good but at times a little too leisurely Western miniseries following Robert Duvall and his nephew Thomas Haden Church as they try to drive a herd of horses across country only to become sidetracked when they find themselves the unlikely guardians of five Chinese girls being shipped to a brothel - and the target of some bad men determined to relieve them of both . . . It 's curious how Robert Duvall , and actor who came to prominence playing a mob lawyer who deposited horses heads in peoples ' beds , has evolved into the kind of archetypal Western figure of unquestioned decency you 'd be happy to trust your life to - even more so when you remember he tried to kill John Wayne in True Grit ! If he shoots someone seemingly out of the blue , you know it 's someone who needs shooting although much of the action takes place offscreen such is his moral stature . By contrast , Church seems uncomfortable and out of place - he does well enough , but they never strike the sparks that made Duvall and Tommy Lee Jones ' relationship in Lonesome Dove so memorable and affecting . And Lonesome Dove does unfortunately cast a giant shadow over this : it may be a smaller story , but , especially after Open Range , you expect more when Duvall gets in the saddle . Despite that , it 's an engaging enough amble and extremely well made . Hill is one of the few working directors who still know the power of an extreme long shot , giving the show an occasional sense of the epic , though this is sometimes undercut by the fact that he generally plays his scenes in medium shots . More focused than his intriguing but scattershot Wild Bill but less impressive than The Long Riders or his under-rated Geronimo : An American Legend , it 's worth a look , but you might just want to spread it over a couple of nights .",m,0
"A very good western , with somewhat of a chick flick imbedded , meaning my wife enjoyed it too .",m,1
This movie looks so good on Blu-ray Disc . The Story is Good ! ! ! So own Broken Trail today .,m,1
"If there are any actors today that can fit into chaffs and cowboy boots , they would be Clint Eastwood & Robert Duvall . Duvall has stated in an interview that of all the roles he has played as a character actor , none fit him better than that of a cowboy . This film is in a sense a continuation of his roles from `` Lonesome Dove '' to `` Open Range '' in which he plays a seasoned cowboy who has to fight the bitter elements , human and natural , in order to get the job done . Duvall is ably supported here by Thomas Haden Church who in a break from his comedic roles , is excellent as his long estranged nephew who joins him on the cattle drive . With excellent direction from long time vet Walter Hill and some fine support from Greta Scacchi as a former prostitute with a yen for Duvall , and James Russo & Chris Mulkey as the villains -- '' Broken Trail '' is a trip you do n't want to end despite its length I saw a pre-screening of it before its showing on AMC with Hill in attendance and was impressed .",m,1
"I absolutely loved this movie . I 'm not a big fan of westerns , but this movie was different . It actually had depth to it and was n't just some gunslinging western . I liked the little romance part and the way things ended between Tom and Sun Foy .",f,1
"Broken Trail : better than Open Range , not quite as good as Lonesome Dove , but all in all , a very satisfying western . If Robert Duval wanted to be judged by any three movies which are quintessentially American , I do n't think he could do better than these . [ After a terribly slow first half , Open Range does speed up and Duval makes the turn very meaningful . ] With large sections of Broken Trail seen through the youg Chinese girls ' eyes and spirits , we get a slightly different view of the Old West than we have perhaps had . And that is a good thing . Church and Duval make a great family pairing . I believed they could be related and Church 's portrayal of the quiet-spoken man of action and principle is spot-on and a far cry from his Cowboy character in Tombstone . Excellent scenery and photography - the cinematographer needs an award for this production as well ; solid , not flashy direction , and a supporting cast that fit smoothly into the story , all make this a movie I bought as soon as it was available . I knew I would buy it after watching the first part on its television debut . The only slightly annoying aspect of the movie experience is the blackouts for the commercial breaks . Other than that , if you like Westerns , as I do , including every 'B ' movie western ever made , you will love Broken Trail .",m,1
"I really enjoyed the entire DVD but being an old time traditionalist , I was not happy with the ending which was just plain depressing . Robert Duvall has now set the standard for resurrecting the old time westerns and proves that there is a demand for good quality movies not depending on sex or excessive violence in order to garner viewers . . . . . . . . . Mr . Duvall has now become one of my favorite actors and joins my other favorite Tom Selleck . . . . . . . . . . . . . . . .",m,1
This is a movie well worth watching over and over it is a clean exciting movie that leaves you wanting more of the same . < a href= '' http : www . amazon . com gp product B000GFRI4K '' > Broken Trail < a > As always Robert Duvall out does himself once again . A must watch for anyone who loves westerns .,f,1
"This movie was recommended to me by a friend as one I would like being a big Western fan especially of more modern Westerns ! I bought this Blu-Ray with nothing else to go on and it was pretty good . I did n't realize that it is a two disc two-part movie and it is quite long , but despite that it is a good and entertaining story",m,1
"A must see for anyone who enjoys Robert DuVall . Great cast . . . . and oh what a lovely story . Well worth seeing even if you 're not a `` cowboy '' so to speak . So get out the popcorn and watch a spectacular movie , the story line just keeps you right in the movie .",f,1
"Love Robert Duvall and in this movie he is at his best . He looks to be a real horseman as I have known quite a few in my day . Very authentic . Well made movie with beautiful scenery . As a matter of fact , I think we 'll watch it again tonight .",f,1
"Great western , heartwarming , with strong story line and characters . It 's hard to find a western , that 's really good anymore . Thumbs up .",f,1
". . . and you 're likely to have a masterpiece on your hands . That was true of `` Tender Mercies , `` `` Lonesome Dove , `` and `` Open Range , `` and it 's also true of `` Broken Trail , `` Walter Hill 's mesmerizing , exquisitely photographed Western miniseries about a couple of cowboys -- uncle and nephew -- who come to the rescue of five Chinese girls who were sold into prostitution . Duvall 's Print Ritter ca n't help but remind you of `` Lonesome Dove 's '' Gus McCrae or `` Open Range 's '' Boss Spearman , but at the same time Print is very different from Gus or Boss in subtle ways that only a master actor such as Duvall can make clear . `` Broken Trail '' is magnificently acted throughout . Thomas Haden Church forgoes his usual goofy persona as Print 's nephew Tom Harte , in a thoroughly convincing portrayal of a brave , sad cowboy , downtrodden by life yet beholden to no one . Chris Mulkey -- bearing more than a passing resemblance to the late Howard Duff -- is properly loathsome as the outlaw `` Big Ear '' Ed Bywaters , and Greta Scacchi is deeply moving as Nola , a hard-luck woman menaced by Bywaters and enamored of Print . Viewers might complain that the young Chinese women do n't becomne very individualized , but -- given the movie 's realism in showing that the girls ca n't speak English or comprehend Wild West culture -- that was probably inevitable . Alan Geoffrion -- who also wrote the original novel of `` Open Range '' -- provides a screenplay that is n't all happily-ever-after , but is satisfyingly poignant and filled with rich dialogue and characterizations . `` Broken Trail '' is a must-see for Robert Duvall fans and Western fans alike .",m,1
"I fell in love with this movie . The cinematography is beautiful and the setting is idyllic . Robert Duval proved once again what depth he has as an actor . He is a true story teller with his craft . I had n't seen the supporting actor , Thomas Hayden Church in anything other than `` Sideways '' and was skeptical about him pulling off the role of Robert Duval 's nephew . He surprised me with his believable character . The story is truly remarkable when you consider that it is based on real lives . Is that a spoiler ? I highly recommend this movie !",f,1
"This is one of the best Westerns to come out in several years . It reminds me of of some of the older Westerns , great story and great acting . You ca n't beat Robert Duvall , he just makes you believe he 's an old Cowboy . Thomas Haden Church missed his calling , he could have made some good Westerns over the years . The only problem is nobody writes enough good ones these days . Hopefully THC will get that chance to make a few more in his career .",m,1
"This in one of the best westerns of the modern era . I was a stuntman in Hollywood during the 50 's when the western was it 's most popular . I worked on some huge projects but none as good as todays western . Broken Trail in as good as . . . . . or better , then OPEN RANGE , THE UNFORGIVEN or SILVERADO . Duvall is the `` real '' western cowboy . I worked with him on THE PURSUIT OF D . B . COOPER in 1980 and it does n't appear that he has changed hardly at all . I recommend this film and guarantee you will watch it over and over .",m,1
I was introduced to this mini series via the Louis L'Amour discussion forum and buying via amazon let me get the story before it was even considered for distribution in Australasia . The filming and locations for this story are magnificent and this is equalled by the quality of the cast and story line . The use of subtitles and script in mandarin are no hinderance to the story . Can highly recommend the purchase of this DVD,m,1
"Great Movie , showing how ordinary people can show and practice human kindness and compassion to those less fortunate . A must see for movie buffs .",f,1
"After viewing the excellent saga of `` Lonesome Dove '' & `` Streets of Laredo '' I looked forward with anticipation to this Movie of the old west . Especially when it stars Robert Duvall , a most underrated actor . Well I was n't disappointed , it 's a great movie , which puts John Waynes West in a totally different catagary . Another underrated actor in my opinion is James Garner who played Tommy lee Jones part I believe in Streets of Laredo . I must admit though I was not impressed with `` Return to Lonesome Dove '' . also I liked `` Open Range '' All these movie give to me a more accurate idea of what the west was really like",m,1
"Broken Trail is a well produced Duvall film , not avaiable in Australia . Was very pleased to obtain it via Amazon , your service is impeccable . Not so pleased to recieve the DVD 's still in USA format , but got over this by burning them into a format suitable for Australian equipment . Suggest you may take this into account when processing future orders .",m,1
Church and Duvall team up for an excellent movie in the traditionof Lonesome Dove . A movie should be like a good book onlyin video and this one definitely fits that criteria . A recommendedsee . Doug Gollihar Author & Writer,m,1
"I recently have been enjoying Westerns , and I ordered Broken Trail . Great performances from the whole cast , and lovely scenery too . Robert DuVall and Thomas Hayden Church are terrific in this unique , compelling story -- which is based on a true story . It will keep your attention with a good storyline and lots of action and even a little romance . I definately recommend this film .",f,1
Beautiful story - great acting - gave one an insight into how the west really was - loved it - would recommend,f,1
"Excellent rendition of time on the trail drives . Thomas Hayden Church shows more acting depth than previous roles have allowed . Duvall , great old cowboy , as usual .",m,1
"this series is great . duvall , church and gwendolyn yeo are magnificent . the story was moving and made me weep at certain times . all the asian girls were so pretty and sweet . it is a shame asian women were sex slaves in this country and others . we learn from this film and hopefully the love between the cowboys and the asian girls will spread worldwide . this film is highly recommemded .",m,1
"If you were an equestrian or just loved horses and real honest people , you will Love this movie . Well worth the money .",f,1
this is a great movie and what a amzing story line about the human sprit . I can watch this movie all the time . . . 5 stars in my book,f,1
We bought this as a gift for my father-in-law . He is a fan of westerns and thoroughly enjoyed this movie .,f,1
"The camera work and scenery here is awesome . Even if the story line were not great this would still be a movie worth watching for the natural beauty of the horses and countryside . However , the story is a great story I enjoy watching this movie every time . Great acting .",m,1
"This is one of Robert Duvall 's best performances . If you are a fan , this is a must have . You 'll want to have this in your collection .",m,1
"This is an amazing story of principles and dedication . The filmography was beautiful . The only thing that was off was it seemed to drag in places and there were those relatively long fade out and ins between scenes . I understand that this film was made to be a mini-series and when someone is watching it over several days or weeks depending on the showing schedule one needs these repetitive shots of a horse drive slowly making its way across the country side to set the scene for each series . No one ever went across the planes with several hundred horses and a wagon full of young girls very quickly . So this is a wonderfully crafted movie asside from the long fade in and outs ; it probably works better on TV over time than on my computer , viewing it at one sitting . One more little thing about the script . Why did it say there were 500 horses when they only used about 100 or so to do the film ? It would have been OK to just say 200 and it would have been just as impressive . Still , it was a beautiful film !",f,1
"This was a good movie , all 3 hours of it . I would highly recommend it to any western fan .",f,1
Very good -- never saw it when it first came out -- do n't know how I missed it .,f,1
"Beginning with his role as Augustes McCrae in Lonesome Dove 1989 , Robert Duvall has carved out his place in western cinimatic history as the Ultimate American Cowboy . This is not to be confused with the great personae that a certain Mr . Eastwood , among others , has created during his remarkable film career . We 're not talking about the `` man with no name '' that is today 's hero , but rather the real cowboy that would also have been revered in his own time . In Broken Trail , Robert Duvall continues his portrayal of the sage old cowboy who is frought with human frailties , yet hard-edged enough to survive the dangers of his period . Just watch for Duvall 's mouth movements such as spitting , chewing or the one-handed smoothing his mustache with a bit of saliva . He is THE GREAT AMERICAN COWBOY and this wonderfully crafted western should be watched just for Robert Duvall 's presence .",m,1
"I acted in this movie , so I am alittle biased , but it was not what I had thought , more drama , less action , but a good movie all the same",m,1
"I would compare this movie to BBC Planet Earth . Both films are great , have a lot of amazing shots and a few not so amazing . My machine plays this movie at about half of computing power , electricity is filtered , HDTV used as monitor calibrated with Spider2Express . This Blu-ray release is not as good as 3:10 To Yuma . I would still recommend this purchase .",m,1
Robert Duvall - his usual superb self in the role of a western character . High praise also for Thomas Haden Church . . . . . splendid performance .,f,1
shipped in timely manner . purchased for gift -- saw part of it on TV . looked good for western fan,f,1
Item arrived on time and in great shape . Who does not like a good wrestern ? Robert Duvall is always great to watch ! ! ! ! ! ! ! ! !,m,1
"Kind of like old time westerns . Kind good hero 's and very bad , Bad Guys .",m,1
This is a great movie that I wanted toadd tomy collection . It arrived in a timely manner and as described . No problems and no complaints .,m,1
"The movie was a described . It came even sooner than it was suppose to . The `` sender '' was quite detailed and everything is great . i will use this sender again , when possible .",f,1
the usual solid robert duvall performance in lonesome dove mode but stillworth veiwing . my wife usually not a western fan enjoyed the film,m,0
"My ex-wife turned-me-on to Westerns , which were not high on my hit list before giving-in to her , Yes , I was a easy mark for a sweet voice and and a pretty face , unfortunately it was n't hers and she ditched me when I remembered who 's it was that raced my heart ! Tami , if you ever read this I am sorry for any embarassment it brings you , you know it 's All true , so do n't damn me , please ? Anyway , once I made the conversion from Comedy to Western , I found Robert Duvall to be the epiome of a Western Hero . Perhaps who Willie Nelson was thinking of when he wrote M Heros Have Always Been Cowboys This is one of Duvall 's finest , watch it , enjoy it and never forge Tami , I wo n't !",m,1
The movie was for my grandmother for Christmas . She loved it . . . . . . into Westerns .,f,1
I anticipated a great movie because Robert Duvall is in it . After seeing Open Range I was ready for another great western . I was really enjoying the movie until it just up and ended after the girls were being rescued again . There they are fleeing town and the credits start rolling . Talk about being ripped .,m,0
An interesting western but filled with nudity and actions that bring the quality of he movie down . The acting was less than smooth . Two cowboys save five chinese girls and have to take them cross country with them on their cattle drive . I ca n't recommend this movie to any one .,f,0
"First , let me say the actors and production crew on BROKEN TRAIL do an admirable job on this film . Everyone , and I mean EVERYONE does an outstanding job in bringing this film to the screen . But Canada , was chosen , rather than the USA , for actors , production crew and location . These production companies generate alot of money to the local economy . But the locales of the story are supposed to be Oregon and Wyoming . Why was a foreign country chosen instead ? Is this because locations and talent were not available or suitable in Oregon or Wyoming ? No . Were it that simple . It 's because of greed . Because of taxes and other incentives , many American directors and producers work in Canada because it 's cheaper . Duvall , who is `` Executive Producer '' and director Walter Hill , felt they could do it cheaper and better outside the USA to make more profits and work with the people they 've done so on so many other films shot in Canada . How much money do these guys need ! ! ! ! ? I 'm surprised at Duvall as he is so pro-american being a staunch Republican . Wake up everybody . We are losing so much of America including even the western through more `` outsourcing '' and what Duvall proudly calls `` our greatest American heritage '' .",m,0
"`` Broken Trail '' , a dream project for producer star Robert Duvall , and AMC 's first original film , is the spiritual heir to Kevin Costner 's 2003 `` Open Range '' also starring Duvall , and one of the most moving , involving Westerns of recent years . With a charismatic , extremely effective performance by Thomas Haden Church , as Duvall 's long-estranged nephew , the film is one of only a handful of Westerns that combine epic sweep , superb characterization , and an understanding of the 'Real West ' , without shortchanging decency , or respect of an individual 's worth . The era was hard , justice could be swift and brutal , and Duvall , as aging but upright Prentice Ritter , lives by his own rules ; to protect the helpless in his care , to respect others , and to be unafraid to resort to violence , if necessary . Tom Harte Church , despite some family history problems with his uncle , lives by the same code , and the two men , driving a herd of horses from Oregon to Wyoming to raise cash for a ranch , become the 'saviors ' of five young Chinese women , sold into prostitution , who inadvertently fall into their hands . These are good men , in a jaded world , and their journey picks up other 'strays ' , as well as the women ; young Virginian fiddler Heck Gilpin an engaging Scott Cooper , is rescued by Tom in a saloon ; aging Chinese laborer Lung Hay Donald Fong , and careworn prostitute Nola John the wonderful Greta Scacchi join the group after Tom saves the Chinese women from rapists , in a boarding house bordello . While neither Ritter and Harte were overjoyed at the strange direction the drive was taking , they would not allow harm to fall on 'innocents ' , and the group bonds into a warm 'family ' , with Nola and Ritter finding a mature attraction between each other , and Tom and Sun Foy # 3 Gwendoline Yeo , who speaks only Mandarin , in the film , gently falling in love . Danger is never far behind them , however , as brutal ex-con 'Big Ears ' Chris Mulkey , with a score to settle with Nola , and a 'contract ' to return the Chinese women to whorehouse owner Kate 'Big Rump ' Becker Rusty Schwimmer , trails them , leading a gang of killers . . . While the film is long 240 minutes , director Walter Hill , an old hand at Westerns his `` The Long Riders '' is one of my favorites , keeps the story constantly engrossing , and Duvall and Church have a warmth and authenticity as the characters that will stay with you , long after the movie ends . Shot in the Canadian Rockies , `` Broken Trail '' combines grandeur and intimacy seamlessly , has moments of great humor to lighten the drama , explosive action , and a bittersweet sense of nostalgia . . . It is , simply , superb !",m,1
"I can only hope they someone keeps making Westerns because the few that have been made the last few years have been outstanding . This one , a TV miniseries , is just great . I ca n't say enough good things about it . I saw it recently on DVD . It was a three-hour film . I thought I read somewhere that it was four hours , so I do n't know if this version has been cut down . I only know what I saw , and I liked about everything I saw . I also knew what to expect . . . . . and that helped . I did n't expect a rough film with a ton of violence and nasty characters , language , etc . What surprised me was just how interesting a film this was for being three hours long and not having a lot of action . I attribute this to the dialog , the acting , characters you care about and the wonderful cinematography . It 's hard to beat the scenery in a nicely-filmed western . The words coming out of the two stars of the picture , Robert Duvall and Thomas Haden Church were extremely believable material . These guys were tough , but not abrasively- macho , compassionate but not sappy . As `` Prentice Ritter '' and `` Tom Harte , `` respectively , they fascinating to watch . I liked what they said throughout the movie and they were extremely believable characters . They looked and talked the part . This story is different because it 's mainly about helping five young Chinese women , who are destined for prostitution , slavery and who knows what else . Ritter and Harte did n't volunteer for the job ; it accidentally came upon them as they were escorting horses North for a nice payday . The two men showed wonderful compassion for these girls , despite the fact they slowed their mission down and had a problem with communication . It simple terms : this is a nice movie , a good story about good guys doing a good deed for the right reasons . Watching them do it , under adverse conditions , was almost a privilege . A big thank you to all involved with this movie and giving us fans of this genre hope that it is n't completely dead .",m,1
"Duvall is the rough around the edges , but loving grandfather-like figure you know had to exist back in those wild times of the old west . This is the 3rd and probably last western for Duvall , who has stated that Broken Trail completes his trilogy with Lonesome Dove and Open Range . Church is a tough , determined , western man who does things `` the cowboy way '' . . . he 's perfect for the part , and you 'll agree once you see him and his character . What the story lacks in action-adventure , it sure makes up for in character development , relationships , scenery , and just plain pulling you in , and making you feel like you 're actually on the horse-drive with them . And when the action does come , it 's shocking , tense , and more realistic than any western before . this movie about good honest men , doing the right thing , in a time and place where no one else did . This movie is n't just for western fans or men , but women can really get into this , as there are several female co-stars here who wrestle with the hardships of the day as seen from the eyes of a woman in the late 1800s , in the lawless west . I 've read it before on a review forum , and I agree that on a top ten list , if Lonesome Dove is a 10 , and Open Range is a 9 , then Broken Trail is an 8 or 8 & 1 2 ! ! ! I ca n't wait for this release .",m,1
"A friend loaned me this little gem when she came home after holidaying in the U . S . A . If you enjoyed Lonesome Dove and Open Range you will enjoy Broken Trail and , YES , Mr Duval does his : Gus Mcrae : again . SO WHAT ? It , s not as if it is a bad performance and it fits in with the pace of the film and the storyline . In reviewing a film i dont believe you should say a lot about the story as it could give people a pre-conceived idea about whats going to happen . Let them judge for themselves . Broken Trail is an easy , gentle , with some real dark moments , Western , with an unusual story , and some great performances particularly from Mr Church . Considering that most people would find it hard to imagine him in a western , he was excellent and portrayed a great , strong , silent , hero . Get the kids to bed , feet up and enjoy this Western . Davy , wesnut .",m,1
"For those of you who are big fans of the TV mini-series , Lonesome Dove , and the Kevin Costner movie , Open Range , here 's another one to wet your appetite with -- Broken Trail , starring the great Robert Duvall and Thomas Haden Church . It was only by accident I was watching the Hollywood Foreign Press Awards show a few months ago and Duvall was nominated for his role in Broken Trail that I found out about this three-hour mini-series made specifically for the American Movie Channel in 2006 . And , once I found out about it , I discovered that the mini-series was already out on DVD . Miracles do occasionally happen ! Anyway , Broken Trail is the story of Print Ritter played by Duvall who inherits his sister 's farm after she dies . Her son , Tom Harte played by Church , is left nothing because he took it upon himself to strike out on his own years earlier . Ritter meets with Harte and explains what has happen , suggesting that maybe the both of them could join together and lead a herd of 500 horses from Oregon to Wyoming . Since Harte has nothing to lose , he agrees to help his uncle for twenty-five percent of the profits . In their journey across the north-western part of the country , they pick-up a Virginian gentleman fiddler named Heck Gilpin played by Scott Cooper , five abused and abandoned Chinese women who 'd been sold into a life of slavery , a prostitute with a broken nose who 's played by Greta Scacchi , and an old Chinese man played by Donald Wong . To make matters even more complicated , they 're being followed by a group of killers , led by Big Ears played by Chris Mulkey , and there will be a final showdown . Broken Trail delivers in full force with the majestic scenery of the northwest , a story of goodness battling evil with the killing fast and violent , the superb acting of both Robert Duvall and Thomas Hayden Church not to mention the rest of the cast , especially Chris Mulkey as the villain who never raises his voice , yet manages to project a true sense of evil , the eye for detail and accuracy about the Old West , and the excellent direction of Walter Hill . This is the kind of Western that you 'll want to watch over and over again with Robert Duvall playing the type of role that he was born for . The DVD extras include a twenty-minute featurette on the Making of Broken Trail . Thank God for DVDs . Now , when a truly excellent movie like Broken Trail appears on a TV station that you do n't get , all you have to do is wait for the DVD to come out . Highly recommended !",m,1
"Robert Duvall reprises his aging cowboy roles from `` Lonesome Dove '' and `` Open Range '' in this 3-hour TV western that follows not a cattle drive but the cross-country trek of a herd of mustangs from Oregon to Wyoming in the closing years of the 19th century . Many of the elements of the genre are here , including the beauty and wide-open spaces of the western landscape the film was shot in Alberta , Canada , the presence of vicious outlaws threatening the lives and welfare of the film 's heroes , much gunplay , conflicts with Indians , and the vulnerability of women in a lawless land . In this case , there is the added element of a little-known fact of western history , the presence of Asian immigrants and the not uncommon fate of many Chinese women sold into lives of prostitution . As some other reviewers have already noted here , the film runs a bit long . While it attempts to provide a history lesson in American diversity and prejudice , the script tends to shy away from providing much depth . It 's treatment of some themes is glancing and at times predictable . And one could also argue that an important social problem is played more for entertainment value than thought-provoking illumination . While Duvall is unbeatable in this kind of role , with the wisdom of years , a salty edge , and a self-deprecating sense of humor , the performance of Tom Haden Church helps hold the film together from start to finish . Skeptical , a bit soured by his bachelor cowboy life , and rarely smiling , he remains a wonderful foil to the older Duvall . And he gets the best line of the movie . When a madam objects to his rescue of the five Chinese girls by shouting , `` Those girls are my property , `` he replies , `` That 's the price of capitalism . `` The set designer for `` Deadwood '' has created a wild , woolly frontier town , and we 're reminded in scene after scene that the West was unpaved . There is mud to be found almost everywhere there are people , cattle , and horses . A making-of featurette has informative interviews with many of those both in front of and behind the cameras . Not a really great film , but worth watching whether you like westerns or not .",m,1
"I LOVE this movie . It is probably one of the best cowboy movies made in the last 10 years and is based on a true story which is even better in my opinion . The only problem with this movie is that since it was a mini series the movie `` ends '' halfway and the credits roll . If I had never seen it I might have thought it just ended badly and never seen the end . Why did n't they take out the credits and just recorded it as one movie as is done with so many mini-series put in DVD ? Never the less , I highly recommend this movie ! ! !",f,1
"The scenery makes it worth the upgrade to Blu-ray . Add that to a great plot , great cinematography , and award-winning acting , you get a movie that you might put in your personal 'top ten ' list . Yep , it 's that good .",m,1
This movie was like old time hollywood . Then they had class . Today mostly junk . I loved this movie . Robert Duvall and all were marvelous and as I watched this movie I was entranced . Why did this not win an award ? Stupid hollywood . I hope more quality movies TV or other will be made . But I doubt it . Hooray for Robert Duvall and Thomas Haden Church .,f,1
"Honestly , Robert Duvall and Thomas Haden Church make this a four-star movie . It 's a classic western story , with clearly defined good guys and bad guys . The character interaction is top-notch . There 's no multi-million dollar special effects , but the acting by all is rock solid . Print Ritter Duvall and Tom Harte Tomas Haden Church unexpectedly become the guardians of five abused and abandoned Chinese girls in the midst of their horse drive .",m,1
"FINALLY ! ! ! I love American Westerns . I love US History , Native Americans , horses and adventures . I grew up thinking `` Why ca n't Chinese people have significant leading roles in the Westerns ? `` Were we not a part of the American history ? ? ? Railroad anyone ? California Gold Rush ? This is better than my wildest dreams ! 5 Chinese girls in leading , respectable , roles in a Western ! ! ! I am so happy ! Thomas Haden Church is so hot because of this role ! Everyone ! ! ! Go watch it !",f,1
"Both Robert Duvall and Thomas Haden Church excel and head a marvelous cast in this gripping western that is filled with amazingly beautiful images of the American Northwest . About 3 hours long , but it seems much less . I wanted it to go on and on . Two men with a plan for the future discover just how many curves fate can throw in their direction , and they adapt wonderfully . This is a western that your wife will enjoy as well as yourself ; sometimes the heartstrings are being pulled as well as the triggers . The images on Blu-Ray are outstanding .",m,1
This is one of the most beautifully filmed and moving stories of all time . Blu-ray only makes it even more beautiful to behold . Both Duvall and Church are superb in their portrayals of cowboys with hearts . This BD belongs in every man 's library .,m,1
"The film opens in Chinatown San Francisco , 1898 where we five exotic virgins from the Celestial Empire are bought by Captain Billy Fender James Russo to be sold as slaves and introduced into the brief and violent life of prostitution . . . Robert Duvall stars as `` Print '' Ritter , an old cowhand whose sister left a will inheriting all to him rather than to her own son , Tom Harte Thomas Haden Church who lives in John Day Country Oregon . . . Print ignores why she has done it , or why was crossed between the two , but his sister done it . . . Print got the idea to buy a team of tough , high-desert mustangs -- three to eight years of age -- to take them to Sheridan , Wyoming to sell to the British Empire ; the money they 'll earn will be to increase their capital . . . And on the shares , Print figures a 25-75 split on profits after expenses and loan repayment to the bank . . . From this point , Hill 's Western becomes a road movie , with all kinds of odd characters , from ugly villains to a friendly musician , but the key to `` Broken Trail '' is that through a series of circumstances , fate has placed the five Chinese innocent girls in the hands of Tom and his uncle . . . But the reality is another . . . Their families sold them to that rat captain heading out to the mining camp , where Kate , an odious saloon owner , bought them from an associate in San Francisco . . . Our two cowboys save the girls ' lives from rape and take them along on their journey . . . With great photography , gorgeous vistas , perilous ground , sensible brave girls , good and decidedly courageous men , great action when it is necessary , and a big confrontation at the climax of the movie , Hill 's Western is a must see film for the fans of the genre . . .",m,1
"I am a real western fan and I loved this movie . It is more family oriented than most and Robert Duval does a wonderful job as usual , acting as a `` good man '' when it comes to all these women he seemingly inherits . He does the right thing , all the way through . Recommended ! !",f,1
This movie is terrific . A stark look into the old west and how the bad people treated the less fortunate and the good people who had higher moral values . Great job by Robert Duvall and Tom Church .,f,1
"I love westerns , and this one ranks as one of the greatest of all times . Much superior to the over-rated Lonesome Dove . If I could give this 10 stars , I would ! !",m,1
"I thoroughly enjoyed watching `Broken Trail ' and after viewing westerns for over five decades I would now rank this movie as my favourite . It is superb in all respects . The landscapes are spectacular , the acting brilliant , the action at times breathtaking and a storyline that readily elicits , in the viewer , a full range of emotions . The Blu-ray version does great justice to the movie . The colour , the sound and the sharpness of each frame make this movie a true high definition experience . The credits at the end of the movie indicated that the story was based on true events and this surprise , without forewarning , acted like the icing on an already delicious slice of cake . It 's a movie that I will watch over and over again .",m,1
"Robert Duvall and Thomas Haden Church make an excellent combination in this Old West seting . Great story line with excellent acting . If you like westerns , you will love this .",m,1
I never get tried of watching Robert Duvall movies . His sense of fairness and compassion comes across in every part he plays . Thomas Haden Chruch 's performance in this movie made me like him a little more .,f,1
