text,gender,rating
A much improved story and the anime was far superior to it 's predecessor `` Vampire D '' . A very enjoyable feature and worth watching .,m,1
"If you are into anime and vampires than Bloodlust is a MUST HAVE . This is something you will want to watch over and over again . This is a movie you do n't want to end . *slight spoiler warning*Unlike in other vampire movies , this one has a twist . The vampire that steals the girl actually loves her . ****The action , the passion , the comedy . It is all there ; Bloodlust has the whole package . You will not be disapointed . If I had to criticise the movie it would be that there is no part two or that it is not twice as long . Seriously , this movie is that good . I 'll be buying another since I lost the last one I had .",m,1
"No one can deny that the animation in this movie is gorgeous , stunning , beautiful . Characters all have depth to their faces , fluidity to their movies , while still being realistic moving , which is hard to do in animation . While some disagree , the dubbing really is n't bad at all , it even borderlines on good , as do the actors chosen to lend their voices to the parts . However , I 'm not the first to say that the connection between Charlotte and Link was , well , silly at best . Charlotte comes off as being stupid and Link comes off as being an uptight psycho-possesive boyfriend . D was the best in this movie . People complain he did n't have enough depth , well , he 's gon na be around for a while . I doubt that he has any desire just to pop out and fall in love , become someone 's best friend , save a puppy , etc . He was stunningly animated . Maybe that 's just my love for D . Overall , if one could combine the beautiful animation of this one with the storyline of the original , it 'd be the classic anime , the touchstone for all anime to come . This is worth buying , I believe .",f,1
"Before going deep on this review something must be made clear as there are lots of reviews that are not being acurate on this point : Vampire hunter D : Bloodlust original soundtrack IS the english version . A joint-venture between a US company Urban Vision and japanese producers , all lips are synched to the english soundtrack that is available on this disc , even the japanese trailer has subtitles , just like the theatrical run did on Japan . Later they made a japanese audio track , but as that is a DUB , I really do n't care for it shame on you if your reasoning for the whole dub sub argument went down with this one . < p > The first Vampire Hunter D animation , an OVA released on 1985 in Japan and later in the US also available on DVD became an instant classic among fans , and years later it was still ranking high with fans , a cult second to Akira . < p > While not exactly a sequel and you ca n't really tell if this is AFTER or BEFORE the original OVA , this moviei s another story on D 's life , a hunt after another vampire . But this is just the excuse to explore two aspects of the vampires : the forbidden love between a vampire and a human , and the question on how eternal life would affect you something dealt on the first one . < p > Animation is just great , blending computer graphics and traditional animation to create a dark and richly detailed world . Sound effectsare on their right place and the musical score is great , adding depth to the characters and the situation they face . As any anamorphic DVD , video is just great althought it is a bit grainy , more to give more of a film look , as details are really sharp on this one . < p > Bloodlust may not be an anime for everyone , as it is got more depth than the average releases out there , but it is an easy to follow and entertaining movie , an instant classic just as it 's predecessor .",m,1
"This is the best follow-up I 've ever seen ! As a sequel it stands alone . On it 's own it can hold without the previous movie . Originally I was under the impression this was set before the last movie . After seeing I understand how people can get the misconception . The imagery is exquisite and the characters are real . You have to appreciate the way anime does n't WASTE time with cheap songs to sell their art . . . I 'm not jaded because of anime , it 's the facts ! If you love animation done right you 'd never watch another Disney cartoon again . This might make you change your mind like I did , long ago .",m,1
"I just saw the movie today in Austin . I am here to tell you this : I waited two years to see this movie pathtic no ? and it was worth the wait . Everything meshed well together . My only complaint is unlike most reviewers it could have been longer . Espeaiclly when Carmila gets in to the story . That went a too qucikly , but utterwise go see this movie .",m,1
OK NOW I'AM ONLY 13 BUT THIS MOVIE KINKS SO MUCH A** THAT YOU WILL CREAM YOUR PANTS . NOW I KNOW THAT IT IS AN ANIME BUT IT KICKS SO MUCH IT 'S MORE OR LESS A 2 ONE THE FIRST ONE WAS OK IT WAS NOT THE BEST BUT FOR IT 'S TIME I GIVE IT PROPS . BUT IN THIS ONE THE VAMPS TRY TO KILL THE VAMP HUNTER . PLUS THERE IS A LITTLE BACK SIDE OF A WOMEN SHOWING THAT MAKES ME HAPPY ALRIGHT . SO IN ALL ONISTY I RECOMAND THIS DVD IF YOU LIKE VAMP MOVIES .,m,1
"What 's hot : -It 's a bloody mess-It has some serious . . . < p > What 's not : -Some of the characters are just plain stupid yes , you Leila -A couple of ironic twists < p > What 's strange : -Why do n't they put some . . . in this instead of extreme emotional love . < p > What 's the final word : This is among the bloodiest movies on Earth . Once you watch it , it may make you throw up .",m,1
"This movie flat out rocks . Tons of evil characters and heroes that have their own unique special abilities . Almost identical to ninja scroll , but in the Vampire Hunter D universe . Buckets of blood to go along with stunning animation . . . This is what anime was made to do !",m,1
"I loved the first `` Vampire Hunter D . `` I 'm not a fan of the anime genre , but that movie stood as a good movie on its own merits . The hero was noble . The damsel was capable of kicking some mutant tush . And the villain was undeniably EVIL . < p > Most of what I loved about the first movie is missing from this one . D does n't seem as noble a character as he did before though some virtue does shine through . The damsel here is a lovesick puppy who is smitten with the vampire who kidnapped her . And we do n't really even know who the real villain is until the end of the movie . Granted , this last point can make for a good plot , but there was n't enough forshadowing to really make this work . The villain is n't even mentioned until within the last half-hour of the film . < p > The new voice that they got for his hand was a HORRIBLE CHOICE , by the way . < p > The good points of the movie include the awesome musical score and the animation , which is mixed with good computer animation that almost makes some backgrounds look real . I have heard that this movie was actually made in the U . S . , making a literal subtitle translation unnecessary . < p > In short , this is a okay movie , but the original is MUCH better .",m,0
THIS THE BEST OF THE BEST IN ANIME,m,1
"Wow ! This sequel to Vampire Hunter D took 15 years to arrive though I did n't mind that much because I did n't see the original until a year before Bloodlust came out . Was the long wait worth it ? You bet ! You will be able to tell that the animation is a bit different but it does n't take away from the overall movie . While not quite as dark as it 's predecessor , Bloodlust has some creepy moments and is probably more of an action flick which is not a bad thing . As with the first , this sequel is not a typical vampire film and is sure to please fans of the original and even new comers to anime . As for the DVD , the special features are somewhat plentiful . Very nice picture quality but as for the sound quality . . . Ugh ! The sound between the dialouge and the music during the film are so unbalanced that you will find yourself having to turn the volume very high to understand everything being said and other times you will have to turn the volume lower due to a sudden burst of music right after a character 's spoken dialogue . While watching this movie , I suggest you keep the remote in your hand for volume adjustment . Other than the sound problem , Vampire Hunter D Bloodlust is certainly worthy to be seen more than once as is the original .",m,1
"As the title of this review states `Good Story ' and that 's exactly what this movie represents , story telling and nothing more . The fighting scenes are very dramatic but far too short they only last mere seconds . Do n't purchase this movie if you are really into animation for the action I am and this movie almost has no action at ALL ! . Again I will like to stress that the fighting scenes are too dramatic , the movie does not give you an opportunity to get into the action . You will see two people about to battle and just when you sit up to take in the full effect of what 's about to take place one person just dies ! ! Just like that ! ! The movie was good but I bought this movie because I thought it would have been action packed so I am very disappointed .",m,0
"I have no review of the version because I could n't get past the fact that there is no Japanese audio . With all the things that can be done with DVDs today , it does n't make any since that this one comes with 1 audio choice . Even for region 1 there is n't even a French audio selection . This seems like a shoddy product . A friend of mine even returned his copy because there is no Japanese selection .",m,0
"Ok , I saw this movie when it was out in theatres and it was amazing ! Unfortunately for me , it was english dubbed which I hate so when the dvd finally was released I bought it , especially for the fact that I would be able to watch it in its original japanese language format ! However , to my disappointment , IT HAS NONE ON THE DVD ! They acctually released the dvd , with only the dubbed version in it ! ! The special features also are terrible . . . this & quot ; fan 's favorite scenes & quot ; feature is completely useless and even dumb . < p > Therefore , for the anime itself , I would give it 5 stars , its a great movie , but if you 're like me and hate english dubbed versions and expect more from your dvds , I give this dvd a mere 2 stars and suggest that you rent it or borrow it from someone else or if you can , find a japanese dvd with subtitles with your region encoding .",m,0
"I can not say why . It is , after all , animated . There are few animated full-length films on my best-100 list . Nevertheless , Vampire Hunter D is on my of-all-movies , top-10 list . < p > I am not knowledgeable enough to rate the animation . Maybe the most important thing is it is not evident after the first few viewing minutes ; the movie just becomes an engrossing story . Animation only comes to mind afterwards ; when something is obviously better done through animation than special effects somewhat as black and white goes away after a few minutes of Young Frankenstein or Casablanca and comes to mind only when you think back on the film and realize color would not have been an asset . < p > Bloodlust has fabulous characters and a story complex enough and good enough to draw you in completely . It is much better than the first film .",m,1
"I 'm only a casual fan of anime . Almost every anime movie I 've seen shares the same annoying cliches : minimal character development , long sequences of self-righteous expository dialogue , the old freeze-frame-over-a-moving-background image during the fight scenes , etcetera . This movie has those same flaws , but it also has a great deal to recommend it . < p > The story itself involves D , a stoic half-vampire who hunts other vampires stop me if you 've heard this before in a post-apocalypse future . Except that this guy has a talking parasite in his hand that acts as his partner foil , and in the future depicted here , vampires are a dying breed . During the opening scene , a human woman is abducted by the great vampire Meier , and her family hires D to find her . < p > This is where the movie gets unique . D 's pretty much a cold fish , but the supposed bad-guy Meier is actually in love with the human woman , and his love is reciprocated . The only villanous quality I can see in the guy is that he 's a vampire . He leads D and a group of rival hunters on a long and picaresque chase through a bleak future , which is half gothic ruin and half dead urban sprawl . D 's travels are just as often depicted around decaying radio telescopes and highway overpasses as they are in cathedrals and forests . More of D 's past which is n't a whole lot is revealed along the way , and his interactions with Leila , one of the rival hunters , help flesh out her character well . < p > Leila may be the closest thing this movie has to a moral center . After all , Meier 's love for his human consort is believable , and it 's hard to peg him as a villian , while D comes across as blindly obsessive . This really is n't a good-and-evil thing , and the moral ambiguity adds a great deal to the story . Leila has the usual reasons for being a vampire hunter , but it 's her moral struggle toward the end that gives her character real depth . Luckily , she and D do n't fall into a romance which would have been predictable but all wrong , but they do develop a sort of friendship , which makes the ending sequence more poignant . Yes , this is an anime movie with a coherent ending . < p > There are fight scenes-lots of 'em , and they 're pretty bloody , but they 're well-choreographed , and the animation is great . The backgrounds are unique , and for the most part , the character drawings are masterfully done . The DVD does a great job of keeping everything clear and well-contrasted-not an easy thing in a movie with this much brown in its pallette . < p > All in all , it 's not the most original movie I 've seen , nor is it the most original anime , but this is a good , solid film that rewards repeated viewings .",m,1
"This is one of the best looking animes I have ever seen . It 's a great improvement from the first movie and it has some cool digital effects . I 'm no spoiler so I 'll keep it simple . Vampire Hunter D : Bloodlust is the sequel to the 1985 cult-classic anime . With more modern techniques in animation , VHD : B is a movie everyone has to see and experience with their own eyes . The monsters are sinister and the fight scenes are action-packed . The DVD has great special features including trailers and a behind the scenes feature . It 's a great buy . . . . so why not buy it ?",m,1
"D returns in this action packed follow up to the original . One thing you will immediately notice , is the clean animation . There is a great mix of C . G . and hand drawn cells . The story of D and his life is a sad one . Wandering through time seeing those around him die and fade away , as he remains unchanged and fighting for those that hire him . Just the thought of D lets you know he has an extensive past with many dark adventures . < p > Leila , a young bounty hunter , is after the same thing D is after - a young girl stolen by a vampire . Little do they know the problems that this girl causes . There is true love blossoming between the girl and the vampire , and that is among the most interesting turns of the plot . She wants to stay with him . < p > Like I said , the action is awesome . One of my favorite 's is when one of Leila 's companion 's uses an arm bow , slinging hundreds of arrows up into the air , then fall from the sky in a rain . Totally cool . You can see how far animation has come since the original , not that the original looked bad , just a tad dated . Also it was welcoming to have widescreen , which the original is not . Also the action is a little more discernable . You can easily tell who gets killed , and why . In the first it was a bit shakey in that area . < p > Also , a much changed and more quirky . Funny stuff . Bloodlust is a great follow up to the original . Enjoy !",m,1
"Vampire Hunter D - Bloodlust - is what an anime horror , action , adventure , vampire story should be . A twisted future , with swords and guns , ruins and rockets , vampires and things that go bump in the night . The setting is an Earth in the far future . The very far future , an Earth that is just starting to recover from the past , where vampires are starting to die out . The focus of the story is a vampire who has fallen in love with a human . Now they wish to escape from everything that hounds them - the changing Earth , the girl 's family , hunters . Great artwork , good character design , good flow to the story - everything you could want in a movie . Even a cool twist at the end . The English caste voices are supplied by such greats as Wendee Lee , Debi Derryberry , Dwight Schultz , Mary Elizabeth McGlynn and Michael McShane . There seems to be no Japanese sound track . In fact , it seems there may never have been one . The disc has a few extras , such as a Behind-The-Scenes featurette , trailers and storyboard to feature comparison . But the treasure of the disc is the anime , so get it new or used . Great for anime lovers or vampire lovers .",m,1
Shares much in common story-wise with the original Vampire Hunter D while not being `` just another copy '' . More modern graphics style and voice SFX and a more involved plotline make this a movie worth seeing for `` D '' fans and non-fans alike . Good ending .,m,1
"My title says it all . If you liked the first movie , heck , even if you hated the first movie or have no idea what or who Vampire Hunter D is . . . you should buy this ! To watch the first movie is nothing compared to this masterpiece of a anime film . I recommend this to anyone and everyone . You ca n't get any better than this people . Really . Also , read the book Vampire Hunter D : Demon Deathchase . It 's what the movie is based off of . Ok , time for plot breakdown : Charlotte , a rich man 's daughter has been *abducted* So we think by a mighty vampire named Meyer . D is hired by the man to retrive his daughter dead or alive . while the man also hired a group of renegade hunters to search for her too . D and the group meet from time to time and there is a spark of softness between Leila and D I wo n't tell when Anyhow , I dont wan na spoil a SUPURB anime for ya by telling the WHOLE plot but I will say the ending is so sweet . *sigh* Unless I did n't already say this , BUY IT ! I promise you wo n't regret it . And if you DO its oviously because you never watched it , silly !",f,1
"The animation is beautiful in this film , so good in fact that I 'd recommend Bloodlust for that reason alone . After more than fifteen years since the original , Bloodlust was definately welcome . The one bad thing about it is the lack of action , and the little action that there is is abbreviated in some way . With exception of two scenes , there are no action sequences that go longer than three minutes . The film , though , is n't long and the story is good enough to carry it from action to action . Great for those of you who liked Hellsing or the original Vampire Hunter D .",m,1
"vampire hunter d-bloodlust is a wonderful movie . it 's got violence , true love , adventure , and an awesome mysterious main character . this movie will totally rock your world . it 's different than most anime ; there 's no cutsie characters , and it 's definitely not a comedy that 's for sure ! . i would actually have given this movie 4 1 2 stars but it would n't let me ! the only reason i would n't have given it five stars is because i wish that we could 've gotten to know the main character a bit better not that it 's not great having him be a handsome mystery ! . it was also a bit harsh on my sensitive sensibilities toward the end . so if you 're as sensitive as i am BEWARE ! i would definitely give this animation a ten . it 's different but wonderfully dark . i do hope you get this ! i know you 'll enjoy it !",f,1
"Following in the footsteps of such invincible characters as Vash The Stampede Trigun and Alucard Hellsing , comes D , a dunpeal half vampire bounty hunter . This is the second installment chronicling the adventures of D the first being the original Vampire Hunter D . D is a killer of few words and even fewer friends , though he is not without a sense of honor and goodness . Initially , the plot is relatively mundane ; Charlotte , your typical damsel in distress , is abducted by a powerful aristocratic vampire named Meyer . D is commissioned by Charlotte 's family to bring back Charlotte , either dead or alive . At this point , this anime distinguishes itself from the pack when this seemingly predictable plot churns out a few signficant surprises that keeps the story running at a smooth , enthralling clip . As to what makes the movie so smooth and engrossing can be directly attributed to Vampire hunter D : Bloodlust 's superb animation . I can not reiterate enough how beautifully Bloodlust plays out on DVD . Bloodlust 's rich deep colors and sharp angles are reminiscient of Batman : The Animated Series . This being a full-feature movie , each cell of animation is meticulously drawn out . Such attention to detail brings to life the story 's dark , supernatural setting in addition to highlighting the & quot ; realistically & quot ; drawn style of the characters no cartoony , big heads here . Overall , the story wo n't lull you into a preliminary coma , while the great action and animation are sure to impress . Be sure to watch the ending , as it is my favorite part in the entire movie . It serves to reinforce the existence of D as something timeless and more than merely mortal . People come and go , kingdoms rise and fall , but D will always be there , brooding and silent as usual .",m,1
"This is the sequel to the original release back in 1984 , This time D is out to save a young woman kidnapped by the vampire meir link . The animation is as good as anything I have ever seen in anime . It ranks up there with Ghost In The Shell or anything else of this caliber . The music this time around is astoundingly good , it really made the movie and the plot is also very interesting . D is drawn to look very sharp in this movie , the detail in his face is exceptional , very smooth and fluid . Most anime is drawn to give good facial expression to bring across emotion , but D is about the best I have ever seen this time around . For any anime fan , this is an absolute must have for your collection .",m,1
This has everything the first movie had plus more . This is the same great characterization but with awesome animation . This has awesome music and a totally kickass opening . Probably the best opener to any Anime movie I 've ever seen ! BUY THIS BUY THIS BUY THIS ! !,m,1
"I just have to say that this is absolutely one of the best anime-movies I have ever seen ! The storyline is brilliant , and the graphics is really outstanding . If you are a fan of anime , I strongly advise you to add this masterpiece of film to your collection . < p > & quot ; D & quot ; has been hired to track down Meier Link , a powerful vampire who has abducted a human woman . D 's orders are strict - find Charlotte , at any cost . But he gets some competition . The Markus brothers are also hired for the same bounty . D must intercept Meier and conquer hostile forces in a deadly race against time .",m,1
"Before I review this edition of `` Tarzan 's Savage Fury '' , let me give you all the negatives ; the Warner Archive Collection at the WB site sells this title for nearly $ 6 less than Amazon ; there are no special features , subtitles , nor even a scene index ; the encrypting process prevents this DVD from playing on any DVD player with recording capabilities which means you probably wo n't be able to play this on your PC . By the release of Lex Barker 's fourth film as 'Tarzan ' , audiences had accepted the boyishly handsome actor in the role , despite reduced budgets and overused stock footage . Producer Sol Lesser offered 'gimmicks ' to draw in audiences , and this film had a doozy . . . a young , orphaned white boy Tommy Carlton , being used as 'bait ' to capture alligators , is rescued by Tarzan , and for this film , at least , serves as his young ward the first time such a character had been seen since Johnny Sheffield 's 'Boy ' , during the Johnny Weismuller years . Carlton is cute , if not as feisty and athletic as Sheffield , and the Barker Carlton scenes capture some of the flavor of the 'Classic ' Tarzan films . The plot is routine , although it is a pleasure to see Edgar Rice Burroughs ' conception of Tarzan as `` Lord Greystoke '' referred to . His cousin is murdered , on safari , and substituted by a dissolute Englishman `` The Adventures of Robin Hood 's '' Patric Knowles , in a Communist plot to steal diamonds this being filmed at the height of the Cold War . While Tarzan is suspicious Charles Korvin , as the Soviet agent , is obviously untrustworthy ! , he is persuaded by Jane beautiful ex-model Dorothy Hart , in her only appearance in the series , to take the pair to a tribe with an abundance of diamonds `` to save England '' . Tarzan is incapacitated and left for dead by Korvin , Knowles repents , Jane is marked for execution by the tribe for the missing diamonds , and Carlton and Cheeta must rescue Tarzan so he can save the day ! Very short at only 81 minutes , and action-packed , `` Tarzan 's Savage Fury '' is certainly not in a league with earlier 'Tarzan ' entries , but is diverting , and offers an interesting view at the 'Red Scare ' of the 1950s . Definitely worth a look !",m,0
"As usual with Tarzan films , the title of this movie is overstated ; he does not express savage fury , although he does kill his enemy . It is fun to watch . This 1952 film is the sixteenth movie in the Tarzan series since 1932 . It is the fourth of five films in which Lex Barker has the role since he followed Johnny Weissmuller in 1949 . Two crooks with native carriers trick Tarzan into believing that one of them is his cousin . They try to persuade him to take them to a jungle tribe that has many diamonds . He refuses but , as usual , Jane gets him into trouble by persuading him to do so . En route , people get killed and the crooks steal diamonds . Jane is almost murdered by the tribe who think that she is involved . A new character , a lost white orphan is introduced ; Tarzan brings him home and Jane says he can remain . Cheetah , as in the other films , does many funny tricks .",m,1
"Explores the deep recesses of the Australian outback , where these giant creatures still roam the land and rule the waterways .",m,1
"This movie is what the 1990s action movie on-a-budget , was all about : a low-budget , urban , martial arts action , western starring the incomparable Steve James . The story was nice . Great one-liners . . The acting was pretty good , too . Reb Brown is so over-the-top -- it 's perfect ! ! Wall -to-wall fisticuffs . *The final fight scene against the multiple assailants in the warehouse seems to go on forever Tony Jaa , 'The Protector ' , would love it ! ! -- and I was so pumped , after it was over , I wanted to go fight 63 guys too -- ! ! This movie is a classic , and should be released on DVD with all the extras . This would a fitting tribute to the great Steve James .",m,1
"NANA is a story about two girls with the same name who randomly meet while going to pursue their dreams of making it big in Tokyo . The NANA most folks know best is the singer who dreams of having her band - The Black Stones - sign with a major label and rock out in front of sell-out crowds . Her friend , Hachi their nickname in the story for the non-singer Nana dreams of finding her perfect soul mate and love in the big city . There is more to the adventures of these two ladies but their friendship is the glue that holds the tale together . The music is VERY GOOD - it stands alone which is unique for some anime shows - and I recommend this series for anyone who likes strong characterizations , good writing and excellent music that fits in the storylines !",f,1
I love this show ! It 's one of my favorites . And this box set is amazing ! ! ! I ca n't wait for the new ones to come out !,m,1
this video is a must have for anyone who enjoys the doors . Val Kilmner 's portrayal of Jim Morrison is the best thing that he has ever done . you will swear that he is posessed by the spirit of Morrison . Meg Ryan as Pam completes this tale of late 60 's drug crazed rock and roll . Get it you wo n't regret it .,f,1
"Last night 's bargain-rack movie was `` The Doors , `` a film by Oliver Stone . If you enjoy rock 'n ' roll and the life-style that seems to be associated with it , then you might enjoy this film . The Doors were a rock group whose leader , Jim Morrison , was a beach dude from Venice , California , and who 's personal theme song was `` The World Owes Me A Living . `` Jim met up with another Venice beach person who liked his poetry and first thing you know a couple other guys joined and they put together a band which quickly became popular . It was on to Whiskey A Go-Go , a Los Angeles dive for up and coming bands , then on to San Francisco , a recording contract and off to New York City , all in a very short time span . Burning the candle at both ends became a way of life . The Doors fame quickly grew and their records hit big-time and the funding rolled in . Jim Morrison 's ego quickly inflated to mega-proportions and he began to hold everyone in contempt , his venue owners , the police , his loyal girlfriend , his band-mates and , ultimately , even his fans , while he proclaimed that life was n't worth living and that he wanted to die . His intake of intoxicants was prodigious and he favored hard booze , guzzled straight from the bottle . His shows gradually became intoxicated brawls until , finally , he died of heart problems at the old age of 29 . Okay , I 've glossed it over a bit but that 's the general gist . It 's an interesting story and the general outline fits more than one rock group . The movie was quite excellent . Well done ! The acting was believable . You could actually feel as if you 're a member of the entourage and are going through this ridiculous rise and fall right along with Morrison and the band . Most of the Doors songs have faded with 60s memories , but it 's good hearing them again in the context of the times . . The Doors have become music critics legendary darlings so a lot of interesting extra materials are included on a second disc . It 's a worthwhile DVD packet , whether you liked the Doors or not . Gary Peterson",m,1
"This has n't aged well since I first saw it in like 1997 in high school . Oliver Stone directs this power film starring Val Kilmer as Jim Morrison , front man singer for rock group The Doors . The main thing here is the rock star excess of jim Morrison played well by Kilmer . The rest of the band takes a back sit in this cool chiller about Jim Morrison who rocked the late 60s and early 70s . The Doors ' music is no longer shocking after living through the rise of black metal and the punk revival . I would recommend it to anyone , though a masterpiece it 's not any more . I still enjoy Doors ' music reissues on CD .",m,0
"what can i say , a classic movie about a classic rock band on high def blue ray . . . . . get it .",m,1
"This is the best rock movie ever made . Oliver Stone is the most talented filmmaker of all time . This is a film he gets less credit for , but it was very personal to him and brilliantly done . First of all , he nails the life of Jim Morrison , the story of The Doors , and the L . A . Scene 1960s as perfectly as it can be done . It is beyond nostalgoia , it is time travel . As great as Stone 's use of Doors songs , scenery , drug use and beautiful , heavily-decorated '60s California girls is , it is Val Kilmer who does this turn its proudest . Kilmer probably gets to the core of a real person as thoroughly and realistically as any actor who ever portrayed actual folks . Next on the agenda , you have to love Frank Whaley as Robbie Krieger and Kyle McLaughlin as a spot on , irritating Ray Manzarek . To those of us who really studied Morrison and The Doors , everything is flawless . The film also conveys the essence of the bar scene , particularly Morrison urinating at Barney 's Beanery , which used to be a real rock hangout before it turned into a cafe . The feeling watching `` The Doors '' switches between a longing for the romance and excitement of the rock life these people led , and revulsion for the drugs and immorality inherent within it . Love my girl !",m,1
This was the part that Val Kilmer was born to play . The music in the movie just makes you trip away from the very beginning . It 's fantastic . I love the Doors . This is a must have for any Door 's fan .,m,1
This is a great quality product and quick shipping . The movie is great depicting the era of the great rock n roll bands . This type of musical talent no longer exists in `` today 's '' bands .,m,1
"This was a wonderful film , ValKilmer 's best in my opinion . As Jim Morrison Kilmer gets to the core of the inner and oft hidden demons with all of us . Although achieving wealth , fame and success Morrisson is haunted by a mystical figure who appears to be calling him toward his destiny a destiny which Jim seems so eager to meet and embrace . Morrison personifies all that was rock and roll in the 60 's , sex drugs and seeminly a taste for pushing ones'self to the limits of physical and psychological exhausion . I highly recommend this .",m,1
"Formed by Jim Morrison and Ray Manzarek at a night on the beach after Jim read some of his poems to Ray , The Doors became one of the greatest rock bands of all time in the late 60s . Jim Morrison was one of the first rock n roll rebels and wrote some of the darkest , deepest songs ever `` The End '' , `` Strange Days '' , etc . Even Iggy and the Stooges and the MC5 started a band themselves after being mesmerized at a Doors concert . The band started in 1965 , and released their first album in 1967 , and sadly the original band ended in 1971 , due to Jim Morrison 's unfortunate death . Oliver Stone 's film is more about Jim Morrison than the band , to be honest . Val Kilmer 's performance is so convincing , you 'd think you 're watching Jim in the film and in some shots , you are ! . It has been said that even the surviving Doors members had trouble distinguishing Kilmer 's vocals from Morrison 's own . Val Kilmer should 've at least been nominated for an oscar . The actors playing the other Doors members Kyle MacLachlan , Kevin Dillion , and Frank Whaley have some screen time , but as I said , the movie is basically about Jim . I think this is an excellent bio-pic , but some would disagree . So , check it out if you 're a fan , or even if you are n't a fan . It 's a masterpiece . Oh , and Oliver Stone is an admitted fanatic Morrison fan , in interviews he has said that he views him as something of a god .",m,1
"When I saw `` The Doors : Special Edition '' I hoped that Oliver Stone would have added additional footage into the movie that was originally taken out for time . That was n't the case . The film remains as it has since it 's release , and the only addition is a second DVD included with `` The Road of Excess '' documentary , a small featurette and interviews with some of the cast , and of course , Oliver Stone himself . While the extra DVD does shed some additional light on the film , I do n't believe it adds anything of significance to the original film Oliver Stone presented in 1991 . I gave it 4 stars because of the film itself , the bonus DVD deserves 2 stars .",m,1
"In 1991 director Oliver Stone made two epics concerning the 1960s , `` JFK '' and `` The Doors '' . In my humble opinion , Stone was most successful with `` The Doors '' in evoking the spirit of that tumultuous time in American history . You can feel and taste the ambiance of the Sunset Strip and the smoky clubs that the Doors used as their stomping grounds . But who 's kidding who ; the Doors were a vehicle for the musings of their charasmatic leader , Jim Morrison , and the rest of the band were able sidemen . Val Kilmer so eerily channels the spirit of Morrison in his performance here that you feel that you are actually witnessing the rise and downward spiral of the Lizard King himself . The cast here includes many talented individuals Meg Ryan , Kyle Maclachlan , Frank Whaley , Kevin Dillon but essentially they are but straight men to the Morrison show . The reason I rate this film four stars instead of five is indicative of the fact that this is ultimately not an easy film to watch . It 's something of a chore to witness the self-destruction of a talented individual through his own narcissistic indulgences .",m,1
"is what this movie should have been titled . Jim Morrison appears drunk and high in 99 . 9 % of the scenes in this movie which I found dissapointing . Val Kilmer does a GREAT job as the Doors frontman . Maybe it 's because I grew up in the late 70 's , but I did n't really understand Oliver Stone 's need to show us what it 's like to be on acid and all the while reciting weirdo poetry like Morrison does in this movie . . . I mean , what 's with the indians , snakes , etc ? I would have prefered a straight story on the band , this movie is about Jim Morrison . It 's an interesting and different movie that 's for sure . The dvd menus are cool . . . like something from the 1960 's .",m,0
"Looks brand new , not a scratch on the DVD . One of my favorite movies so it was totally worth the $ 3 ! ! !",f,1
"Jim Morrison was a self-indulgent hack of a songwriter , but he was a man with charisma to spare . It sometimes amazes he that his shoddy mythologizing passes for poetic expression , but then I listen to his voice : Not technically beautiful , but lusty , ringing , and enormous , it redeems some of his missteps and makes them into great rock songs like & quot ; Break on Through & quot ; and & quot ; LA Woman & quot ; . Oliver Stone , on the other hand , is no hack , but like Morrison , he is overambitious and self-indulgent . It makes sense that he would make a film about the Doors ' frontman . The result is an enormous film that is very nearly derailed by Stone 's irritating mannerisms and bloated , overheated directing , but maybe that 's fitting : A bloated , overheated rock star deserves a bloated , overheated biopic . The best part about the film by far is Val Kilmer 's mezmerizing performance as the Lizard King himself , and man is it a great part -- to me , it ranks with De Niro in & quot ; Taxi Driver , & quot ; Washington in & quot ; Malcom X , & quot ; and Brando in & quot ; On the Waterfront & quot ; as one of the finest of all time . Unfortunately , Stone is unwilling to let his star carry the picture and thereby outshine the director , and so the whole enterprise comes this close to crashing down in flames .",m,0
Highly entertaining film about the Doors rise to fame . The music is great . Not to be missed .,f,1
"This film takes you through the history of the Doors starting in Vanice Beach California where they break through and rise to stardom . Perfectly cast Val Kilmar as Jim Morrison and his girlfriend Meg Ryan take you through the wild , ride of the life of Jim Morrison and his band . Along with the evolving music of his band and the rising drug addiction that influenced the future of his life . It flows through the timeline showing all the true aspects of Jim 's poetic personality . Fabulously portrayal of Jim Morrison and very entertaining .",m,1
"Although I have never agreed with drug use at all , I have always enjoyed the music of Jim Morrison and the Doors . and many other groups of the 60 's and 70 's . . . I also love the acting ability of Val Kilmer , and he is awesome in this role . The movie is very well made , the music is fantastic , the storyline is wonderful , yet so sad . . . I highly recommend this DVD to anyone who likes the Doors . . .",f,1
"For those of us who grew up in the 1960s , this is a wonderful film . It genuinely evokes the sense of newness and possibility of that time , that all old forms could be swept away , that we could live love and rock and not worry about the future . Of course we were wrong , and those who embodied all the hope and excess , like Morrison , paid the price with their lives - they were drunk , drugged out , and many eventually died of it . Looking back on it , I feel amazed at how naive we were , how arrogant , but then , we were children and youths , affluent and feeling that the possibilities literally were limitless . This film accurately portrays that feeling , both in its pathetic over-reaching , but also a lot of the beauty of it . This is the best Stone film by far , and I was n't even into the Doors . Warmly recommended .",m,1
"Brilliant . The film starts out with The Doors , and then takes on a life of its own , becoming a cult object in the process , an objet d'art , breathless , entwined , twirling , obsessive , relentless , varicoloured . . . It 's like a sex act that feels unbearibly good and creates expectations of a final , musical , passionate , finale .",m,1
